,Unnamed: 0,data,sentiment
1322,1425,còn bộ giáo dục và đào tạo nơi chú nhã còn ra nhiều chiêu trò nữa đó,negative
1323,1426,"van mau ngo bộ giáo dục đào tạo nên đổi tên thành bộ giáo dục đào tạo và kinh doanh tổng hợp để cho nó phù hợp với xu hướng xã hội bây giờ,cá nhân tôi thấy phù hợp",negative
1324,1428,chấp gì mấy thằng ngáo đá  đầu nó chỉ có thế thôi,negative
1325,1429,ôn này đéo làm đươc gì cho dân cho nước cái tên xe buyt ngắn gọn dễ hiểu  sao ông không quan tâm đến cái to lớn hơn đi biển đông đấy  mà lại ngồi phòng lạnh nghiên cứu quần lot phụ nữ thay tên là quần đùi nhọn,negative
1326,1430,mấy thằng óc heo ngồi phòng lạnh không việc làm đẻ ra việc hao tiền tốn của của dân quan trọng bác bộ trưởng thôi ,negative
1327,1431,khai vo ông bộ trưởng này bị chửi nhiều rồi giời sai đệ tử phát ngôn đó mà,negative
1328,1433,"đúng là tào lao,sao không bàn về việc xe buýt chễ giời chuyến là bị phạt,do vậy mới chạy ẩu vượt đèn đỏ leo lề.quy định vậy là khiến cho tài xế mới ẩu..,ngu mà lãnh đạo chỉ làm khổ dân",negative
1329,1434,đầu óc mấy ông cũng chỉ nghĩ được đến đó tốn tiền của dân thì dân chịu,negative
1330,1435,ốc heo còn hơn lũ ăn không ngồi rồi vẽ ra lắm chuyện tầm phào,negative
1331,1436,cứ phát minh như vậy thì đất nước càng nghèo đi toàn bọn thiểu năng,negative
1332,1437,nhàn vi cư bất thiện  ít việc nên ngồi toàn nghĩ ra trò tai quái ,negative
1333,1438,bọn não ngắn có quyền hơn người có học thua ở điểm đó,negative
1334,1439,các bác thông cảm lâu nay không nghĩ ra được cái gì thì cũng phải phát ngôn gây shock một tý chứ ngồi đó hưởng lương ngại quá kkk,negative
1335,1440,lại có từ mới mà bộ gtvt đề xuất rồi nên đổi bộ này sang thành bộ chữ nghĩa đi nếu cứ để tên bộ này không biết giao thông xã hội sẽ đi đến đâu,negative
1336,1441,nguyễn quốc dự mấy chục ngàn tiến sĩ giấy không tư vấn thảm nhựa cầu thăng long mà phải chờ chuyên gia tầu cộng ăn tiền thuê của dân toàn nghĩ ra trò vô lí,negative
1337,1443,không lẽ đây là đề tài nckh cấp quốc gia của bộ gtvt chăng ,negative
1338,1444,hình như công việc đang rảnh rỗi  cần rà soát lại cắt bớt nhân sự chứ ăn lương nghĩ toàn ba chuyện tào lao là nhiều,negative
1339,1445,toàn những thằng ngu làm lãnh đạo thì chịu thôi cái giống nó tham lam ngu dốt mà hái ra lắm của đấy nó không biết liêm sĩ là gì,negative
1340,1446,thay thể được rồi thu phí muốn thay thu giá xe buýt muốn thành xe khách là sao hả,negative
1341,1447,ngồi không lãnh lương hoài kì quá  dám nghĩ dám làm sai đâu sữa đó,negative
1342,1448,hốc no nê hết rồi không còn gì nghĩ ra nữa thì nên giải thể đi vì cũng chẳng còn gì để cho làm nữa toàn ngồi nghĩ miu kiếm công quĩ đất nước,negative
1343,1449,nhiều chữ nghĩa quá sợ người dân không phân biệt được đây mà,negative
1344,1450,bộ gtvt rồi sẽ ra sao với cái đà ngốc nghếch nầy ,negative
1345,1451,giờ sao loại này xuất hiện nhiều ko thấy ai giáo dục cả,negative
1346,1452,mẹ bố tổ sủ không còn thứ gì khắm hơn để bày ra nữa hả mấy thằng ngáo ngơ,negative
1347,1453,chỉ có thích chữ nghĩa mới bày đặt vẽ ra tốn kém không có chút sáng tạo nào cả,negative
1348,1454,k co việc gì lamf hay sao mà phải bới bèo ra bọ thế các quan tốn cám,negative
1349,1455,nghe đổi tên xe buýt thành xe khách thành phố mà buồn cười vãi cả nước đái ra quần  thế ở tỉnh  ở huyện thì gọi là xe gì ,negative
1350,1456,lang nguyen the thì xe khách huyện  xe khách tỉnh  xe huyện thì người trong huyện đi  xe tỉnh rộng hơn người trong tỉnh đi kkkk,negative
1351,1457,lang nguyen the xe não nhủng,positive
1352,1460,tuyen ha mấy thằng này mang cắt mẹ zdái chúng nó đi đm,negative
1353,1461,thằng thể ơi ngu vừa thôi  bộ g t v t lãnh đạo toàn những thằng óc lợn ,negative
1354,1462,cho t ớ hỏi ngu một t ý bộ giao thông có cục hay tổng c ụ c  tham nhũng  không nhỉ ,negative
1355,1463,rảnh rỗi thì ra quét dọn đường phố ở ko nghĩ tào lao,negative
1356,1464,hai ông gt và gd thật lắm trò,negative
1357,1465,ở k ăn lương hoài cũng ngại  nên có tối kiến tí ấy mà,negative
1358,1466,mẹ thằng nào nghĩ ra lắm trò chắc lại muốn đút túi đây mà,negative
1359,1467,toàn là bất tài vô dụng ,negative
1360,1468,sao các bộ lắm thằng ngu thế nhỉ,positive
1361,1469,ngồi không co gì làm nên sáng tạo tý,negative
1362,1470,bây giờ nhiều giáo sư tiến sĩ quá học hơn cả siêu nhân tiên nhiều cán bộ ngồi vê quanh thật là xót tiên dân,negative
1363,1471,má toàn nghĩ ra mấy câu chữ ăn hại để làm gì k biết tiến sư giáo sĩ giáo dục họa chỉ làm dc có nhiêu sao bọn rãnh háng,negative
1364,1472,kiểm tra lại thần kinh của người đề xuất  việt nam đang ở thời kỳ hội nhập  tên phương tiện công cộng có cần phải thuần việt,negative
1365,1473,ngu hết phần thiên hạ,negative
1366,1474,nên thay thăg bộ trưởng,positive
1367,1475,nguyễn quỳnh đổi tên đường nữa nè ví dụ ngô thời nhiệm thành ngô thời nhậm rất đơn giản nhưng hàng ngàn giấy tờ bằng cấp khi người dân ở đó thì sao,negative
1368,1476,nguyễn quỳnh tụi nó ko có việc gì làm vì có cái đầu mà ko có kiến thức làm sao nghĩ ra được cái gì cho có ích đâu bạn già thông cảm,negative
1369,1480,dân ta đang nuôi lợn hả,negative
1370,1481,thể ơi còn cách gi ko☻☻ hãy để dân yên trong mọi nhẽ đã bình yên,negative
1371,1483,thời chiến nổi tiếnganh hùng núp là tên người đã cống hiến và hi sinh cho đất nướcthời bình quan to gãy cánh…see more,negative
1372,1484,thằng này thuê phòng chui vào đây để tránh tội thôi chứ bệnh gì nó  thằng cb nào khi bị bắt cũng bệnh  huy hoàng chung  cả ô phùng chúng bệnh tiếc ko cướp được của dân  nước nữa  toàn cb đv cao cấp đấy  cs ơi là cs cụ mác cụ lê  nin  cụ hồ ơi  cái lý thuyết các cụ vẽ ra đẹp vậy  mà một bộ phận cb ở vn nó làm vẩn đục  nó phá hoại,negative
1373,1485,thôi bệnh này phải thầy cao tay mới chữa được 100/100 là bệnh đau tim đương thời thì hổ báo nhưng khi bị thanh tra có sai phạm thì tự nhiên bệnh trở nặng,negative
1374,1486,người quân tử dám làm dám chịu còn kẻ tiểu nhân thì như vậy đó anh hùng hảo hán mà như thỏ đế bằng cách nào leo cao thế nhỉ,negative
1375,1487,bình thường đéo có bệnh tới có chuyện cái đỗ bệnh,negative
1376,1488,thien huynh tiền tẩu tán con cháu mấy đời xài kg hết còn thằng này ăn chơi đủ rồi chét cũng chẳng sao,negative
1377,1490,sao lúc đương chức không thấy đột quỵ ung thư sức khỏe yếu không đảm bảo nhỉ,negative
1378,1491,tuan ta  lúc không ăn được thì từ khỏe mạnh biến thành đột quỵ rồi ung thư túi vậy đấy chú,negative
1379,1493,bọn quan tham nó nhậy ứng với phong bì khi bị bắt nó dị ứng với bệnh nó được thằng tầu khựa cài đặt chíp dị ứng rồi thời buổi công nghệ cao có khác,negative
1380,1494,khi còn đương chức không có bệnh đến khi bị kỹ luật do tham nhũng lại phát bệnh  công nhận ko mình ko hiểu chuyện gì cả,negative
1381,1495,quan thời nay thế này thì dân nuôi tốn cơm lắm ,negative
1382,1496,nghệ thuật của các quan chức khi chuẩn bị lên đầu đài,negative
1383,1497,đến là khổ chắc do đớp nhiều quá đây màgiờ bị bắt phát bệnh luôn,negative
1384,1498,giờ cho toàn bộ đi khám từ to đến nhỏ thằng nào không đủ sức khỏe cho nghỉ hết ai còn làm được thì mặc định là chịu tội được hết á,negative
1385,1499,khỏe lại đi.ông mà cắp gà hoặc cướp ngân hàng mới khổ,negative
1386,1500,đường đường chính chính một tướng tá giờ chui lủi lưon lẹo ko bằng con vật,negative
1387,1501,ko quá khỏi thì cũng khỏi tố nữa  nào chết thì chon trong tu  nào hết bốp lịch thì cho lấy thì thể về,negative
1388,1502,nếu lên tới chức chóp bu thì sức khỏe là danh mục bí mật của nhà nc nhen còn công khai là để đở đạn cho lãnh đạo nè,negative
1389,1503,thằng đại tá ngu nhất mxh đây rồi ăn bẩn nhiều quá chắc nhiễm trùng đường huyết,negative
1390,1504,tin từ mãi giữa năm ngoái rồi ,negative
1391,1505,cứ khởi tố là có bệnh,negative
1392,1506,ung thư chớ gì diễn cái khác đi cán bộ ui,negative
1393,1507,bọn này nó cứ đâu ốm đúng quy trình thôi,negative
1394,1508,thôi lỡ rồi tha cho tướng cướp đi,negative
1395,1509,hay nhỉ  cứ khởi tố là phát bệnh nguy kịch thế này thì chỉ cần thu hồi tài sản mà ko phải xử lý pl  hehee,negative
1396,1511,điện và nước là sống còn củ dân tộc nên điều tra phạm pháp thì xử hết khung hình,negative
1397,1512,phải vậy chứ chẳng lẽ ll chức năng việt nam ngu hết sao mà để bà này phởn phơ cắt cổ dân như vậy,negative
1398,1513,nước nguồn tài nguyên vốn có của nhà nước  của nhân dân  chúng lọc nước bán về chính nhân dân bằng giá cắt cổ  lãi ngất ngưởng của chúng vay đầu tư ấy vậy chúng vẫn ký cho nhau để thực thi bóc lột  hãy để cụ diêm vương sử vụ này☻☻,negative
1399,1514,hút nước bán với giá cắt cổ vậy lẽ ra cạnh tranh với sông đà thì giá phải là1/2 giá sông đà chứ,negative
1400,1515,chúa chết khối trạng cũng băng hà,negative
1401,1516,thằng chủ tịt con lại thêm tội,negative
1402,1517,nhờ cái mác đại úy thôi mà cũng kiếm bộn tiền nhờ nghề tay trái quá lợi,negative
1403,1518,lấy vốn nhanh có lải.hi,positive
1404,1519,trời đất gì mà nhục vậy đường đường là dự án nghìn tỷ mà không dám kiện một thằng nhà thầu tư nhân của nước lạ 12 siêu dự án cú đấm thép của ta theo thống kê hầu như bế tắc chỉ 1 dự án còn le lói hy vọng,negative
1405,1520,  cuối cùng thì đều thua quan chức của cp hết    ngư ông đắc lợi  mà   cố vấn kinh tế của cp ăn zơ với các nhà thầu của tàu tư vấn cho cp cứ đầu tư rõ mạnh vào để rùi  sống chết mặc bay tiền thày bỏ túi đã ,negative
1406,1521,quan v n vừa ngu vừa tham ăn ngập răng còn kiện cái gì độ tư nhân tàu khựa hơn hẳn tr độ quan chức cấp cao việt nam ,negative
1407,1522,xúi bậy hoài cha kiện lòi ra một bè tham nhủng à.hi,negative
1408,1523,kiện gì chứ kiện..kiện ai ăn chia đủ rồi nằm im cho nó lành sống chết mặc nhà nước...đã có ngân khố lo,negative
1409,1524,há miêng thì mắc quai,negative
1410,1525,ăn huê hồng nhiều quá làm sao dám kiện kiện thì tội tham ô lòi ra làm sao,negative
1411,1526,lũ súc vật liếm ngập mõm lấy gì sủa được nữa,negative
1412,1527,xây hẳn một sân golf để hưởng thụ trong nhà máy nước để rồi dân hà nội hàng ngày uống nước rửa banh gofl cho shark liên đây mà,negative
1413,1528,cang moi cang thui ,negative
1414,1529,những ai tới sân này đánh golf thì phải biết chớ  hỏng lẻ thường dân vô đó chơi ,negative
1415,1530,lời nói gió bay thôi mn ơi tiền lệ bao đời rồi...tất cả những tinh túy nhứt phục vụ ai chứ,negative
1416,1531,có liên quan đến bác chung không thêm tội này nữa chắc khó xin ra ngoài chữa ung thư rồi,negative
1417,1532,chúng lại ăn chia lợi nhuận khủng trên đầu người dân hà nội bọn này thật nhớp nhúa,negative
1418,1533,phải sử lý nghiêm minh th,negative
1419,1534,muốn lợi dụng bò để ăn thì cũng phải cho nó sống bằng cái nhu cầu tối thiểu của một con vật chứ thật không còn gì để nói nữa,negative
